R;Nome;Squadra;Pv;Mv;Fm;Gf;Gs;Rp;Rc;R+;R-;Ass;Amm;Esp;Au
A;Schick;Roma;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Verde;Spezia;19;6,34;7,34;6;0;0;0;0;0;1;0;0;0
A;Ounas;Crotone;20;6,38;7,15;4;0;0;0;0;0;4;1;0;0
A;Messias;Crotone;36;6,24;6,99;9;0;0;0;0;0;3;6;0;0
A;Higuain;Juventus;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Correa;Lazio;28;6;6,91;8;0;0;1;1;0;3;1;1;0
A;Scamacca;Genoa;26;6,17;7,08;8;0;0;2;2;0;2;1;0;1
A;Rafael Leao;Milan;29;6,02;6,78;6;0;0;0;0;0;6;5;0;0
A;Shomurodov;Genoa;30;6,17;6,98;8;0;0;0;0;0;1;1;0;0
A;Barrow;Bologna;38;6;6,76;8;0;0;1;0;1;8;0;0;0
A;Pandev;Genoa;28;6,02;6,79;7;0;0;1;1;0;3;5;0;0
A;Keita B.;Sampdoria;22;6;6,86;7;0;0;0;0;0;1;4;1;0
A;Gabbiadini;Sampdoria;15;6,2;6,9;3;0;0;1;1;0;2;1;0;0
A;Orsolini;Bologna;31;5,97;6,74;7;0;0;3;3;0;3;0;0;0
A;Caicedo;Lazio;21;6,19;7,21;8;0;0;1;1;0;0;5;0;0
A;Dzeko;Roma;25;5,96;6,76;7;0;0;1;0;1;3;2;0;0
A;Petagna;Napoli;16;6,16;7,09;4;0;0;0;0;0;3;0;0;0
A;Raspadori;Sassuolo;20;6,28;7,15;6;0;0;0;0;0;0;1;0;0
A;Palacio;Bologna;33;6,06;6,59;5;0;0;0;0;0;5;5;0;0
A;Dybala;Juventus;19;6,11;6,89;4;0;0;0;0;0;3;0;0;0
A;Lapadula;Benevento;37;5,91;6,5;8;0;0;1;0;1;2;2;0;0
A;Caprari;Benevento;30;6;6,52;5;0;0;1;0;1;6;3;1;0
A;Pavoletti;Cagliari;22;5,98;6,5;4;0;0;0;0;0;3;8;0;0
A;Zaza;Torino;26;5,83;6,44;6;0;0;0;0;0;0;4;0;0
A;Boga;Sassuolo;27;5,98;6,46;4;0;0;0;0;0;1;0;0;0
A;Ribery;Fiorentina;29;6,12;6,4;2;0;0;0;0;0;6;6;1;0
A;Okaka;Udinese;22;5,82;6,36;4;0;0;0;0;0;1;2;0;0
A;Piccoli;Spezia;14;6,07;7,14;5;0;0;0;0;0;0;0;0;0
A;Gyasi;Spezia;36;5,96;6,4;4;0;0;0;0;0;6;4;0;0
A;Sanabria;Torino;14;5,93;7;5;0;0;0;0;0;1;2;0;0
A;Defrel;Sassuolo;28;5,93;6,3;3;0;0;0;0;0;2;1;0;0
A;Farias;Spezia;26;5,9;6,35;4;0;0;0;0;0;2;5;0;0
A;Milik;Napoli;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Simeone;Cagliari;29;5,71;6,34;6;0;0;0;0;0;1;1;0;0
A;Pedro;Roma;26;5,88;6,44;5;0;0;0;0;0;2;3;1;0
A;Skov Olsen;Bologna;25;5,92;6,26;2;0;0;0;0;0;3;1;0;0
A;Mihaila;Parma;14;6,14;6,79;3;0;0;0;0;0;1;2;0;0
A;Gervinho;Parma;27;5,7;6,3;5;0;0;0;0;0;1;0;0;0
A;Sansone;Bologna;23;5,91;6,22;2;0;0;0;0;0;2;2;0;0
A;Insigne R.;Benevento;28;5,93;6,25;2;0;0;0;0;0;4;2;0;0
A;Gaich;Benevento;14;5,68;6,11;2;0;0;0;0;0;0;1;0;0
A;El Shaarawy;Roma;9;5,67;5,94;1;0;0;0;0;0;0;1;0;0
A;Sau;Benevento;20;5,92;6,55;4;0;0;1;1;0;2;1;1;0
A;Pjaca;Genoa;29;5,81;6,19;3;0;0;0;0;0;2;0;0;0
A;Bonazzoli;Torino;15;5,97;6,53;2;0;0;0;0;0;3;2;0;0
A;Nestorovski;Udinese;14;6;6,5;2;0;0;0;0;0;1;1;0;0
A;Vignato;Bologna;25;6;6,2;1;0;0;0;0;0;4;4;0;0
A;Carles Perez;Roma;16;6,03;6,47;2;0;0;0;0;0;1;0;0;0
A;Man;Parma;11;6,09;6,68;2;0;0;0;0;0;1;1;0;0
A;Pelle';Parma;10;5,95;6,4;1;0;0;0;0;0;2;1;0;0
A;Lasagna;Verona;34;5,63;5,97;4;0;0;0;0;0;0;1;0;0
A;Babacar;Sassuolo;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Salcedo E.;Verona;16;5,88;6,22;2;0;0;0;0;0;1;3;0;0
A;Pussetto;Udinese;11;6,18;7;3;0;0;0;0;0;1;2;0;0
A;Forestieri;Udinese;17;5,91;6,12;1;0;0;0;0;0;1;1;0;0
A;Mandzukic;Milan;6;5,83;5,83;0;0;0;0;0;0;0;1;0;0
A;Despodov;Cagliari;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Lammers;Atalanta;8;5,94;6,69;2;0;0;0;0;0;0;0;0;0
A;Iago Falque;Benevento;10;5,95;6,35;1;0;0;0;0;0;1;0;0;0
A;Pinamonti;Inter;4;6,25;7;1;0;0;0;0;0;0;0;0;0
A;Cornelius;Parma;29;5,66;5,83;1;0;0;0;0;0;4;4;0;0
A;Karamoh;Parma;21;5,81;6,12;2;0;0;0;0;0;1;3;0;0
A;Stepinski;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Younes;Napoli;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Torregrossa;Sampdoria;4;6;6,75;1;0;0;0;0;0;0;0;0;0
A;Cerri;Cagliari;10;5,85;6,15;1;0;0;0;0;0;0;1;0;0
A;Llorente;Udinese;16;5,78;5,91;1;0;0;0;0;0;0;2;0;0
A;Kalinic;Verona;17;5,74;6,03;2;0;0;0;0;0;0;2;0;0
A;Favilli;Verona;9;5,94;6,56;2;0;0;0;0;0;0;1;0;0
A;Cutrone;Fiorentina;7;5,71;5,71;0;0;0;0;0;0;0;0;0;0
A;Galabinov;Spezia;8;6;6,75;3;0;0;1;0;1;0;0;0;0
A;Colley E.;Verona;19;5,95;6,08;1;0;0;0;0;0;0;1;0;0
A;Muriqi;Lazio;20;5,68;5,8;1;0;0;0;0;0;0;1;0;0
A;Hauge;Milan;11;5,82;6,36;2;0;0;0;0;0;0;0;0;0
A;Deulofeu;Udinese;12;6;6,33;1;0;0;0;0;0;1;0;0;0
A;Kouame';Fiorentina;23;5,7;5,83;1;0;0;0;0;0;1;4;0;0
A;Improta;Benevento;34;5,69;5,62;1;0;0;0;0;0;0;7;0;1
A;Riviere;Crotone;14;5,79;6;1;0;0;0;0;0;1;2;0;0
A;Braaf;Udinese;3;6,17;7,17;1;0;0;0;0;0;0;0;0;0
A;Esposito;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Di Carmine;Crotone;18;5,58;5,53;0;0;0;0;0;0;0;2;0;0
A;Zirkzee;Parma;3;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Kokorin;Fiorentina;4;5,75;5,62;0;0;0;0;0;0;0;1;0;0
A;Inglese;Parma;13;5,62;5,69;0;0;0;0;0;0;2;2;0;0
A;Tupta;Verona;1;5;5;0;0;0;0;0;0;0;0;0;0
A;Edera;Torino;1;6,5;6,5;0;0;0;0;0;0;0;0;0;0
A;Micin;Udinese;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Moncini;Benevento;8;5,75;5,75;0;0;0;0;0;0;0;0;0;0
A;Teodorczyk;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Haraslin;Sassuolo;11;5,77;5,64;0;0;0;0;0;0;0;1;1;0
A;Kargbo;Crotone;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Di Serio;Benevento;8;5,75;5,75;0;0;0;0;0;0;0;1;0;0
A;Traore' C.;Parma;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Kallon;Genoa;1;6,5;6,5;0;0;0;0;0;0;0;0;0;0
A;La Gumina;Sampdoria;6;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Siligardi;Crotone;3;5,67;5,67;0;0;0;0;0;0;0;0;0;0
A;Ricci F.;Sassuolo;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Santander;Bologna;2;5,75;6,25;0;0;0;0;0;0;1;0;0;0
A;Sprocati;Parma;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Schiappacasse;Sassuolo;1;6;6;0;0;0;0;0;0;0;0;0;0
A;Millico;Torino;1;6;6;0;0;0;0;0;0;0;0;0;0
A;Juwara;Bologna;1;6;6;0;0;0;0;0;0;0;1;0;0
A;Adorante;Parma;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Adekanye;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Rauti;Torino;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Diallo Am.;Atalanta;0;0;0;0;0;0;0;0;0;0;1;0;0
A;Colombo;Milan;2;5,75;5,75;0;0;0;0;0;0;0;0;0;0
A;Moro;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Gagliano;Cagliari;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Gudjohnsen;Spezia;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Dragus;Crotone;5;5,4;5,4;0;0;0;0;0;0;0;1;0;0
A;Asoro;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Ake' M.;Juventus;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Luvumbo;Cagliari;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Males;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Rabbi;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Oddei;Sassuolo;3;6,17;6,83;0;0;0;0;0;0;2;0;0;0
A;Karamoko Is.;Sassuolo;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Correia;Juventus;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Raimondo;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
